Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
208.78868065105,0,0,0,0,0,0,0,0,,None,209.79595711793,0,0,NA,NA,NA,NA,NA,NA,NA,208.555545345004,0.444454654996406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.789127139356,0,0,0,0,0,0,0,0,,None,209.796403606236,0,0,NA,NA,NA,NA,NA,NA,NA,208.555991334757,0.444008665243217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.789641648951,0,0,0,0,0,0,0,0,,None,209.796918115831,0,0,NA,NA,NA,NA,NA,NA,NA,208.556505269846,0.443494730154214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.790050660909,0,0,0,0,0,0,0,0,,None,209.797327127789,0,0,NA,NA,NA,NA,NA,NA,NA,208.556913825097,0.443086174902646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.794999608427,0,0,0,0,0,0,0,0,,None,209.802276075307,0,0,NA,NA,NA,NA,NA,NA,NA,208.561857246576,0.438142753423648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.844997528008,0,0,0,0,0,0,0,0,,None,209.852273994888,0,0,NA,NA,NA,NA,NA,NA,NA,208.611799338034,0.388200661966295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.845458013399,0,0,0,0,0,0,0,0,,None,209.852734480279,0,0,NA,NA,NA,NA,NA,NA,NA,208.612259309243,0.387740690757425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208.877218415819,0,0,0,0,0,0,0,0,,None,209.884494882699,0,0,NA,NA,NA,NA,NA,NA,NA,208.643984247713,0.35601575228651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.00931362647,0,0,0,0,0,0,0,0,,None,210.01659009335,0,0,NA,NA,NA,NA,NA,NA,NA,208.775931959672,0.224068040327779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.019856527625,0,0,0,0,0,0,0,0,,None,210.027132994505,0,0,NA,NA,NA,NA,NA,NA,NA,208.78646308853,0.213536911470413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.045733389532,0,0,0,0,0,0,0,0,,None,210.053009856412,0,0,NA,NA,NA,NA,NA,NA,NA,208.812311056101,0.187688943898593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.08211603316,0,0,0,0,0,0,0,0,,None,210.08939250004,0,0,NA,NA,NA,NA,NA,NA,NA,208.848653074545,0.151346925455499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.085449877602,0,0,0,0,0,0,0,0,,None,210.092726344482,0,0,NA,NA,NA,NA,NA,NA,NA,208.851983196386,0.148016803613956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.094490354374,0,0,0,0,0,0,0,0,,None,210.101766821254,0,0,NA,NA,NA,NA,NA,NA,NA,208.861013578481,0.138986421519121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.09499035305,0,0,0,0,0,0,0,0,,None,210.10226681993,0,0,NA,NA,NA,NA,NA,NA,NA,208.861513018854,0.138486981146087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.168592616757,0,0,0,0,0,0,0,0,,None,210.175869083637,0,0,NA,NA,NA,NA,NA,NA,NA,208.935033097616,0.0649669023842705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.174327227502,0,0,0,0,0,0,0,0,,None,210.181603694382,0,0,NA,NA,NA,NA,NA,NA,NA,208.940761305043,0.0592386949568606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.223251498928,0,0,0,0,0,0,0,0,,None,210.230527965808,0,0,NA,NA,NA,NA,NA,NA,NA,208.989630947191,0.0103690528094091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.402351165808,0,0,0,0,0,0,0,0,,None,210.409627632688,0,0,NA,NA,NA,NA,NA,NA,NA,209.168530629783,0.831469370217434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.495016127998,0,0,0,0,0,0,0,0,,None,210.502292594878,0,0,NA,NA,NA,NA,NA,NA,NA,209.261092121448,0.738907878552055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.508905625609,0,0,0,0,0,0,0,0,,None,210.516182092489,0,0,NA,NA,NA,NA,NA,NA,NA,209.274966109922,0.72503389007818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.53569863957,0,0,0,0,0,0,0,0,,None,210.54297510645,0,0,NA,NA,NA,NA,NA,NA,NA,209.301729206564,0.69827079343591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.755394582145,0,0,0,0,0,0,0,0,,None,210.762671049025,0,0,NA,NA,NA,NA,NA,NA,NA,209.521179834687,0.478820165313095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.098321189576,7,17,6,1,0,0,0,0,CHON,Other,211.105597656456,-0.0491363388656886,1,C7H17O6N,0,0,0,-6,-7,68.4428571428571,209.863723527205,0.136276472795487,-0.285714285714286,0.857142857142857,2.42857142857143,0.142857142857143,0,NA,Other,Carbohydrate,Other,68.4428571428571,-137.034051541144,0.146450467982722,0.134661980452955,479.1,-959.238360788007
210.520905905202,0,0,0,0,0,0,0,0,,None,211.528182372082,0,0,NA,NA,NA,NA,NA,NA,NA,210.285836380962,0.714163619038146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.561902809632,0,0,0,0,0,0,0,0,,None,211.569179276512,0,0,NA,NA,NA,NA,NA,NA,NA,210.326787507882,0.673212492117898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.572055748627,0,0,0,0,0,0,0,0,,None,211.579332215507,0,0,NA,NA,NA,NA,NA,NA,NA,210.336929110015,0.663070889985278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.784674647227,0,0,0,0,0,0,0,0,,None,211.791951114107,0,0,NA,NA,NA,NA,NA,NA,NA,210.549310596453,0.450689403546903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.785534903151,0,0,0,0,0,0,0,0,,None,211.792811370031,0,0,NA,NA,NA,NA,NA,NA,NA,210.550169891808,0.449830108192373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.78707682164,0,0,0,0,0,0,0,0,,None,211.79435328852,0,0,NA,NA,NA,NA,NA,NA,NA,210.551710088577,0.448289911423302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.842016324867,0,0,0,0,0,0,0,0,,None,211.849292791747,0,0,NA,NA,NA,NA,NA,NA,NA,210.606588245864,0.393411754136423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.842482049108,0,0,0,0,0,0,0,0,,None,211.849758515988,0,0,NA,NA,NA,NA,NA,NA,NA,210.607053450073,0.392946549927245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.939576434919,0,0,0,0,0,0,0,0,,None,211.946852901799,0,0,NA,NA,NA,NA,NA,NA,NA,210.704039419425,0.295960580574871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.986776134748,0,0,0,0,0,0,0,0,,None,211.994052601628,0,0,NA,NA,NA,NA,NA,NA,NA,210.751186415648,0.248813584352348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.02438902887,0,0,0,0,0,0,0,0,,None,212.03166549575,0,0,NA,NA,NA,NA,NA,NA,NA,210.788757310876,0.211242689123964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.024517600439,0,0,0,0,0,0,0,0,,None,212.031794067319,0,0,NA,NA,NA,NA,NA,NA,NA,210.788885738881,0.211114261119121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.024973746055,0,0,0,0,0,0,0,0,,None,212.032250212935,0,0,NA,NA,NA,NA,NA,NA,NA,210.789341375161,0.210658624839397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.0608469979,0,0,0,0,0,0,0,0,,None,212.06812346478,0,0,NA,NA,NA,NA,NA,NA,NA,210.825174570612,0.17482542938788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.061343979701,0,0,0,0,0,0,0,0,,None,212.068620446581,0,0,NA,NA,NA,NA,NA,NA,NA,210.825670997479,0.174329002521176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.086778826467,0,0,0,0,0,0,0,0,,None,212.094055293347,0,0,NA,NA,NA,NA,NA,NA,NA,210.851077443468,0.148922556532312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.097226020197,0,0,0,0,0,0,0,0,,None,212.104502487077,0,0,NA,NA,NA,NA,NA,NA,NA,210.861512971768,0.138487028232163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.097725055189,0,0,0,0,0,0,0,0,,None,212.105001522069,0,0,NA,NA,NA,NA,NA,NA,NA,210.862011449533,0.137988550467099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.134135603956,0,0,0,0,0,0,0,0,,None,212.141412070836,0,0,NA,NA,NA,NA,NA,NA,NA,210.898381341956,0.101618658044117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.134242197183,0,0,0,0,0,0,0,0,,None,212.141518664063,0,0,NA,NA,NA,NA,NA,NA,NA,210.89848781616,0.101512183840072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.173295086906,0,0,0,0,0,0,0,0,,None,212.180571553786,0,0,NA,NA,NA,NA,NA,NA,NA,210.937497099077,0.0625029009226239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.2037407723,0,0,0,0,0,0,0,0,,None,212.21101723918,0,0,NA,NA,NA,NA,NA,NA,NA,210.967908788547,0.0320912114529222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.334916419202,0,0,0,0,0,0,0,0,,None,212.342192886082,0,0,NA,NA,NA,NA,NA,NA,NA,211.09893796355,0.901062036450128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.337920048731,0,0,0,0,0,0,0,0,,None,212.345196515611,0,0,NA,NA,NA,NA,NA,NA,NA,211.101938239199,0.898061760800687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.361312597197,0,0,0,0,0,0,0,0,,None,212.368589064077,0,0,NA,NA,NA,NA,NA,NA,NA,211.125304667337,0.874695332663265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.365188249191,0,0,0,0,0,0,0,0,,None,212.372464716071,0,0,NA,NA,NA,NA,NA,NA,NA,211.129175991743,0.870824008256932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.418847028887,0,0,0,0,0,0,0,0,,None,212.426123495767,0,0,NA,NA,NA,NA,NA,NA,NA,211.182774855566,0.817225144433706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.50441484233,0,0,0,0,0,0,0,0,,None,212.51169130921,0,0,NA,NA,NA,NA,NA,NA,NA,211.268247123224,0.73175287677563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.574262446301,0,0,0,0,0,0,0,0,,None,212.581538913181,0,0,NA,NA,NA,NA,NA,NA,NA,211.338016734737,0.661983265263217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.701347291712,0,0,0,0,0,0,0,0,,None,212.708623758592,0,0,NA,NA,NA,NA,NA,NA,NA,211.464959676074,0.535040323925898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.73266431244,0,0,0,0,0,0,0,0,,None,212.73994077932,0,0,NA,NA,NA,NA,NA,NA,NA,211.496241727937,0.503758272063038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.978364771251,0,0,0,0,0,0,0,0,,None,212.985641238131,0,0,NA,NA,NA,NA,NA,NA,NA,211.741667835421,0.258332164579315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.032040515741,0,0,0,0,0,0,0,0,,None,213.039316982621,0,0,NA,NA,NA,NA,NA,NA,NA,211.795283645095,0.204716354905145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.050950932647,0,0,0,0,0,0,0,0,,None,213.058227399527,0,0,NA,NA,NA,NA,NA,NA,NA,211.81417294646,0.185827053539583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.056573148363,0,0,0,0,0,0,0,0,,None,213.063849615243,0,0,NA,NA,NA,NA,NA,NA,NA,211.81978888436,0.180211115639906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.078077017064,0,0,0,0,0,0,0,0,,None,213.085353483944,0,0,NA,NA,NA,NA,NA,NA,NA,211.841268741649,0.15873125835077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.101121341837,0,0,0,0,0,0,0,0,,None,213.108397808717,0,0,NA,NA,NA,NA,NA,NA,NA,211.864287334923,0.135712665076682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.128955431642,0,0,0,0,0,0,0,0,,None,213.136231898522,0,0,NA,NA,NA,NA,NA,NA,NA,211.892090344935,0.107909655065015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.157104859406,0,0,0,0,0,0,0,0,,None,213.164381326286,0,0,NA,NA,NA,NA,NA,NA,NA,211.920208340796,0.0797916592035506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.382661760433,0,0,0,0,0,0,0,0,,None,213.389938227313,0,0,NA,NA,NA,NA,NA,NA,NA,212.145513382973,0.854486617027277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.451106469188,0,0,0,0,0,0,0,0,,None,213.458382936068,0,0,NA,NA,NA,NA,NA,NA,NA,212.213881665754,0.786118334245515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.782505853224,0,0,0,0,0,0,0,0,,None,213.789782320104,0,0,NA,NA,NA,NA,NA,NA,NA,212.544911006278,0.455088993722313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.78602384541,0,0,0,0,0,0,0,0,,None,213.79330031229,0,0,NA,NA,NA,NA,NA,NA,NA,212.548425070242,0.451574929757811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.797836984258,0,0,0,0,0,0,0,0,,None,213.805113451138,0,0,NA,NA,NA,NA,NA,NA,NA,212.560225018434,0.439774981566188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.839091605141,0,0,0,0,0,0,0,0,,None,213.846368072021,0,0,NA,NA,NA,NA,NA,NA,NA,212.601433574039,0.398566425961434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.839570027501,0,0,0,0,0,0,0,0,,None,213.846846494381,0,0,NA,NA,NA,NA,NA,NA,NA,212.601911462188,0.3980885378121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.864078830875,0,0,0,0,0,0,0,0,,None,213.871355297755,0,0,NA,NA,NA,NA,NA,NA,NA,212.626392898813,0.373607101186906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.886981061997,0,0,0,0,0,0,0,0,,None,213.894257528877,0,0,NA,NA,NA,NA,NA,NA,NA,212.649269557099,0.350730442900755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.906023922019,0,0,0,0,0,0,0,0,,None,213.913300388899,0,0,NA,NA,NA,NA,NA,NA,NA,212.668291153694,0.331708846306412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.963830012418,0,0,0,0,0,0,0,0,,None,213.971106479298,0,0,NA,NA,NA,NA,NA,NA,NA,212.726032697296,0.273967302704364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.979339571781,0,0,0,0,0,0,0,0,,None,213.986616038661,0,0,NA,NA,NA,NA,NA,NA,NA,212.741524938546,0.258475061453879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.015009865142,0,0,0,0,0,0,0,0,,None,214.022286332022,0,0,NA,NA,NA,NA,NA,NA,NA,212.777155402139,0.222844597861126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.015485863848,0,0,0,0,0,0,0,0,,None,214.022762330728,0,0,NA,NA,NA,NA,NA,NA,NA,212.77763086934,0.22236913065953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.040627201949,0,0,0,0,0,0,0,0,,None,214.047903668829,0,0,NA,NA,NA,NA,NA,NA,NA,212.802744134399,0.19725586560125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.07651137859,0,0,0,0,0,0,0,0,,None,214.08378784547,0,0,NA,NA,NA,NA,NA,NA,NA,212.838588242448,0.161411757552457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.07700359894,0,0,0,0,0,0,0,0,,None,214.08428006582,0,0,NA,NA,NA,NA,NA,NA,NA,212.83907991318,0.160920086820113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.113359784739,0,0,0,0,0,0,0,0,,None,214.120636251619,0,0,NA,NA,NA,NA,NA,NA,NA,212.875395503337,0.124604496662954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.14314194893,0,0,0,0,0,0,0,0,,None,214.15041841581,0,1,NA,NA,NA,NA,NA,NA,NA,212.905144412497,0.0948555875025363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.226489863313,0,0,0,0,0,0,0,0,,None,214.233766330193,0,0,NA,NA,NA,NA,NA,NA,NA,212.988399259855,0.0116007401453544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.259292418794,0,0,0,0,0,0,0,0,,None,214.266568885674,0,0,NA,NA,NA,NA,NA,NA,NA,213.021165187709,0.978834812290842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.272996354714,0,0,0,0,0,0,0,0,,None,214.280272821594,0,0,NA,NA,NA,NA,NA,NA,NA,213.034853821692,0.965146178308117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.316991240224,0,0,0,0,0,0,0,0,,None,214.324267707104,0,0,NA,NA,NA,NA,NA,NA,NA,213.07879958212,0.9212004178803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.656208413796,0,0,0,0,0,0,0,0,,None,214.663484880676,0,0,NA,NA,NA,NA,NA,NA,NA,213.417637982765,0.582362017234743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.847542672007,0,0,0,0,0,0,0,0,,None,214.854819138887,0,0,NA,NA,NA,NA,NA,NA,NA,213.608758595434,0.391241404565761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.89519438197,0,0,0,0,0,0,0,0,,None,214.90247084885,0,0,NA,NA,NA,NA,NA,NA,NA,213.656357097072,0.343642902927826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.905185330116,0,0,0,0,0,0,0,0,,None,214.912461796996,0,0,NA,NA,NA,NA,NA,NA,NA,213.666336889236,0.333663110763752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.944627760092,0,0,0,0,0,0,0,0,,None,214.951904226972,0,0,NA,NA,NA,NA,NA,NA,NA,213.705735277443,0.294264722557443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.12271886344,0,0,0,0,0,0,0,0,,None,215.12999533032,0,1,NA,NA,NA,NA,NA,NA,NA,213.883627522674,0.116372477326422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.135423672559,0,0,0,0,0,0,0,0,,None,215.142700139439,0,0,NA,NA,NA,NA,NA,NA,NA,213.896318145489,0.103681854510796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.228155632629,0,0,0,0,0,0,0,0,,None,215.235432099509,0,0,NA,NA,NA,NA,NA,NA,NA,213.988946560224,0.0110534397758215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.247854550699,0,0,0,0,0,0,0,0,,None,215.255131017579,0,0,NA,NA,NA,NA,NA,NA,NA,214.008623482306,0.991376517693737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.404164212613,0,0,0,0,0,0,0,0,,None,215.411440679493,0,0,NA,NA,NA,NA,NA,NA,NA,214.164758607455,0.835241392544617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.684783557132,0,0,0,0,0,0,0,0,,None,215.692060024012,0,0,NA,NA,NA,NA,NA,NA,NA,214.445064609907,0.554935390092652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.884069074183,0,0,0,0,0,0,0,0,,None,215.891345541063,0,0,NA,NA,NA,NA,NA,NA,NA,214.64412760297,0.355872397030339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.002161821548,0,0,0,0,0,0,0,0,,None,216.009438288428,0,0,NA,NA,NA,NA,NA,NA,NA,214.762088486918,0.237911513082054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.05627516397,0,0,0,0,0,0,0,0,,None,216.06355163085,0,0,NA,NA,NA,NA,NA,NA,NA,214.816141405898,0.183858594101594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.092080119655,0,0,0,0,0,0,0,0,,None,216.099356586535,0,0,NA,NA,NA,NA,NA,NA,NA,214.85190638145,0.148093618549979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.092643587883,0,0,0,0,0,0,0,0,,None,216.099920054763,0,0,NA,NA,NA,NA,NA,NA,NA,214.852469220504,0.147530779495639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.129011092074,0,0,0,0,0,0,0,0,,None,216.136287558954,0,0,NA,NA,NA,NA,NA,NA,NA,214.888796116415,0.111203883584722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.301055230059,0,0,0,0,0,0,0,0,,None,216.308331696939,0,0,NA,NA,NA,NA,NA,NA,NA,215.060648148379,0.939351851621154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.359646410656,0,0,0,0,0,0,0,0,,None,216.366922877536,0,0,NA,NA,NA,NA,NA,NA,NA,215.11917390554,0.880826094459849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.362541157887,0,0,0,0,0,0,0,0,,None,216.369817624767,0,0,NA,NA,NA,NA,NA,NA,NA,215.122065420471,0.877934579529466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.460865135281,0,0,0,0,0,0,0,0,,None,216.468141602161,0,0,NA,NA,NA,NA,NA,NA,NA,215.220279608433,0.779720391566997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.492225553366,0,0,0,0,0,0,0,0,,None,216.499502020246,0,0,NA,NA,NA,NA,NA,NA,NA,215.251605009195,0.748394990804996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.537356274342,0,0,0,0,0,0,0,0,,None,216.544632741222,0,0,NA,NA,NA,NA,NA,NA,NA,215.296685336805,0.703314663195243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.573825827826,0,0,0,0,0,0,0,0,,None,216.581102294706,0,0,NA,NA,NA,NA,NA,NA,NA,215.33311416806,0.666885831940448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.574258822896,0,0,0,0,0,0,0,0,,None,216.581535289776,0,0,NA,NA,NA,NA,NA,NA,NA,215.333546679643,0.666453320356595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.607565250395,0,0,0,0,0,0,0,0,,None,216.614841717275,0,0,NA,NA,NA,NA,NA,NA,NA,215.366815916888,0.633184083112099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.821853246786,0,0,0,0,0,0,0,0,,None,216.829129713666,0,0,NA,NA,NA,NA,NA,NA,NA,215.580864637388,0.419135362612252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.839548339181,0,0,0,0,0,0,0,0,,None,216.846824806061,0,0,NA,NA,NA,NA,NA,NA,NA,215.598539971285,0.401460028715491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.950973570964,0,0,0,0,0,0,0,0,,None,216.958250037844,0,0,NA,NA,NA,NA,NA,NA,NA,215.709840784658,0.290159215341703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.03040284609,0,0,0,0,0,0,0,0,,None,217.03767931297,0,0,NA,NA,NA,NA,NA,NA,NA,215.789181368346,0.210818631653922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
