Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
397,243.179913,243.17950952215185,243.17952197195538,2527433.5,nan,468898.5,17.59,-1,-0.051195937198198725,0.9995245317119106,0.9853769789613005,0.9938655106116665,2.0,2.0833333333333335,0.25,13C1 N1 O3,de-protonated,1,386,C12 H25 O3 N1 13C1,12,25,3,,1,1,,,,
400,244.091231,244.09082397533766,244.09076653608747,2316906.5,nan,412665.1,15.92,-1,0.23531922571168282,0.9900025639161899,0.9999061168659984,0.9939639850961133,4.0,1.6,0.6,13C1 O6,de-protonated,1,392,C10 H16 O6 13C1,10,16,6,,,1,,,,
401,244.119486,244.1190788653703,244.1190461825925,2106743.5,nan,479325.1,14.26,-1,0.13388049114045175,0.9967529992493822,0.0,0.5980517995496293,3.0,1.7272727272727273,0.45454545454545453,N1 O5,de-protonated,0,,C11 H19 O5 N1,11,19,5,,1,,,,,
402,244.127627,244.12721983368584,244.1271520454718,1602683.3,nan,467906.0,10.26,-1,0.27767584830868774,0.9861070136621329,0.9921276721469839,0.9885152770560733,3.0,1.8181818181818181,0.45454545454545453,13C1 O5,de-protonated,1,394,C11 H20 O5 13C1,11,20,5,,,1,,,,
405,245.030721,245.03031031887915,245.0302907467246,1259290.1,nan,490090.2,7.54,-1,0.07987646948773724,0.9988429818128928,0.0,0.5993057890877357,5.0,1.1111111111111112,0.8888888888888888,O8,de-protonated,0,,C9 H10 O8,9,10,8,,,,,,,
406,245.045938,245.0455272596552,245.0455468880095,1736481.1,nan,481518.5,11.32,-1,-0.08010084073146496,0.9988364763946642,0.0,0.5993018858367986,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,,,
407,245.049361,245.048950246333,245.0489181913795,4296738.5,nan,411155.4,31.6,-1,0.130810426464764,0.9968999798311385,0.0,0.5981399878986831,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,,,
409,245.06712,245.06670917721564,245.0666762561089,8704555.0,nan,433799.7,66.53,-1,0.13433530514891245,0.9967309367476316,0.0,0.598038562048579,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,,
410,245.082455,245.08204411753246,245.0819323973938,1396273.9,nan,406771.0,8.62,-1,0.45584812211553016,0.9629973824699355,0.0,0.5777984294819613,8.0,1.0,0.2857142857142857,O4,de-protonated,0,,C14 H14 O4,14,14,4,,,,,,,
413,245.103502,245.10309103561832,245.1030617654932,20083260.0,nan,436013.3,155.39,-1,0.11941966330567329,0.995612391801775,0.9848367957287237,0.9913021533725545,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,,
414,245.139922,245.13951089387314,245.1394472748775,3743820.3,nan,467545.4,27.0,-1,0.25952165729577903,0.987853531699693,0.0,0.5927121190198158,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,,,,
415,246.106877,246.1064621305219,246.1064166005655,2795530.3,nan,449150.6,19.54,-1,0.18500109434034268,0.9938090883972552,0.9848367957287237,0.9902201713298426,3.0,1.8,0.6,13C1 O6,de-protonated,1,413,C10 H18 O6 13C1,10,18,6,,,1,,,,
416,246.109962,246.10954711851517,246.1095441269785,2959883.8,nan,485474.1,20.84,-1,0.012155305360742972,0.9999731910531511,0.0,0.5999839146318906,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,,,,
417,246.135172,246.13475702039887,246.1346962470705,1240599.3,nan,530080.8,7.33,-1,0.24691085525096132,0.9889989452933099,0.0,0.593399367175986,2.0,1.9090909090909092,0.45454545454545453,N1 O5,de-protonated,0,,C11 H21 O5 N1,11,21,5,,1,,,,,
418,247.025252,247.02483355624213,247.02481144310323,2621363.0,nan,447384.0,18.17,-1,0.08951788594716747,0.9985470262690375,0.0,0.5991282157614225,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,,,
419,247.061635,247.0612164146409,247.0611969524875,3869636.0,nan,460945.1,27.98,-1,0.07877462605866238,0.9988746644191344,0.0,0.5993247986514806,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,,
421,247.082772,247.08235333237653,247.0823263205869,8477134.0,nan,441719.3,64.19,-1,0.10932303426404516,0.9978337610299932,0.0,0.5987002566179959,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,,
422,247.098024,247.09760527301634,247.0975824618718,2444244.8,nan,518613.5,16.78,-1,0.09231634039121923,0.9984548336450297,0.0,0.5990729001870179,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,,
425,247.119165,247.1187461907364,247.1187118299712,8458719.0,nan,438813.9,64.04,-1,0.13904558236008024,0.9964980763434654,0.0,0.5978988458060792,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,,
426,248.078115,248.0776924585403,248.07757529277993,1864603.8,nan,475332.4,12.22,-1,0.47229484661698784,0.9603337646217966,0.0,0.576200258773078,3.0,1.6666666666666667,0.7777777777777778,N1 O7,de-protonated,0,,C9 H15 O7 N1,9,15,7,,1,,,,,
428,248.114471,248.11404831704417,248.1139608021642,3507628.8,nan,417844.2,25.13,-1,0.3527204986052227,0.9776785454365845,0.0,0.5866071272619506,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,,,
431,249.023167,249.0227407804347,249.02270344285182,44988756.0,nan,427760.5,351.08,-1,0.1499364610747633,0.9953026632700572,0.9945362918761759,0.9949961147125046,8.0,0.8333333333333334,0.3333333333333333,S1 O4,de-protonated,0,,C12 H10 O4 S1,12,10,4,1,,,,,,
433,249.032715,249.03228874327425,249.03221929910382,1580376.3,nan,463003.4,9.99,-1,0.27885616821336145,0.9859894855178158,0.0,0.5915936913106895,8.0,0.9166666666666666,0.3333333333333333,P1 O4,de-protonated,0,,C12 H11 O4 P1,12,11,4,,,,,1,,
434,249.040896,249.04046971143413,249.04046150758123,6628700.0,nan,438471.1,49.65,-1,0.03294184748318128,0.9998031175629439,0.0,0.5998818705377663,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,,
437,249.07729,249.0768635697901,249.0768470169655,6084973.0,nan,421140.4,45.38,-1,0.06645669721041877,0.9991989542274831,0.0,0.5995193725364898,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,,,
439,249.098384,249.09795748769307,249.09797638506492,1553014.9,nan,489823.9,9.77,-1,-0.0758632090616688,0.9989562667829395,0.0,0.5993737600697636,2.0,1.8,0.7,O7,de-protonated,0,,C10 H18 O7,10,18,7,,,,,,,
441,249.113723,249.11329642799427,249.11323252634983,4100990.0,nan,407240.6,29.79,-1,0.25651645956377556,0.9881315429197991,0.0,0.5928789257518794,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,,
442,249.126665,249.1262383776245,249.12611968597182,1499012.1,nan,434734.9,9.35,-1,0.47643198889479493,0.9596500686393246,0.0,0.5757900411835947,1.0,2.090909090909091,0.36363636363636365,P1 O4,de-protonated,0,,C11 H23 O4 P1,11,23,4,,,,,1,,
443,249.150027,249.14960028670052,249.1496180357341,2559887.0,nan,456845.8,17.68,-1,-0.0712384539401444,0.9990795867595448,0.0,0.5994477520557269,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,,
444,249.153486,249.1530592732382,249.1529893391041,1492624.6,nan,519535.9,9.3,-1,0.2806875176925751,0.9858061734880971,0.0,0.5914837040928582,0.0,2.1666666666666665,0.25,S1 O3,de-protonated,0,,C12 H26 O3 S1,12,26,3,1,,,,,,
445,250.026508,250.02607787547058,250.0260582779241,5568296.5,nan,436952.5,41.32,-1,0.07838201587532645,0.9962882221301296,0.9945362918761759,0.995587450028548,8.0,0.9090909090909091,0.36363636363636365,13C1 S1 O4,de-protonated,1,431,C11 H10 O4 S1 13C1,11,10,4,1,,1,,,,
446,250.036209,250.03577883771467,250.03571047977422,1505325.0,nan,466096.6,9.39,-1,0.2733927098584944,0.9865294279731905,0.0,0.5919176567839143,8.0,0.8181818181818182,0.5454545454545454,N1 O6,de-protonated,0,,C11 H9 O6 N1,11,9,6,,1,,,,,
447,250.072422,250.07199169677506,250.0720959891585,1214909.9,nan,399979.5,7.11,-1,-0.41704926344510396,0.9689334136624628,0.0,0.5813600481974777,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,,,
449,250.145394,250.1449634127709,250.1448670079271,2343008.0,nan,393542.9,15.97,-1,0.3853960504609024,0.9734093322343167,0.0,0.58404559934059,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,,,
452,251.018989,251.01855501277316,251.01849927290783,2091769.3,nan,515261.5,14.0,-1,0.222054810672582,0.9936905967578867,0.9945362918761759,0.9940288748052024,8.0,0.8333333333333334,0.3333333333333333,34S1 O4,de-protonated,1,431,C12 H10 O4 34S1,12,10,4,,,,1,,,
453,251.020216,251.01978200799772,251.01972606267492,3980538.0,nan,437179.2,28.84,-1,0.22287221676483102,0.9910275709632455,0.0,0.5946165425779473,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,,
456,251.056622,251.05618786630697,251.05611157205922,7843083.0,nan,455322.2,58.68,-1,0.30389321044674805,0.9833826345385509,0.0,0.5900295807231305,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,,,,
457,251.05995,251.05951585335453,251.0594828754292,1922316.5,nan,496559.5,12.56,-1,0.13135502765033533,0.9968741540280143,0.0,0.5981244924168085,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,,,,
458,251.067847,251.06741282261973,251.0673449613515,1297552.3,nan,445005.8,7.69,-1,0.27029109757558684,0.986831328744798,0.0,0.5920987972468787,7.0,1.0909090909090908,0.45454545454545453,N2 O5,de-protonated,0,,C11 H12 O5 N2,11,12,5,,2,,,,,
461,251.092948,251.0925137249276,251.0924970814435,10691868.0,nan,426796.2,80.87,-1,0.06628427495717458,0.9990812288059275,0.9942120122899554,0.9971335421995386,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,,
462,251.096351,251.09591671168326,251.0958683848135,2540317.5,nan,440126.9,17.37,-1,0.19246381892287462,0.9933012566937572,0.0,0.5959807540162543,1.0,2.0,0.5,S1 O5,de-protonated,0,,C10 H20 O5 S1,10,20,5,1,,,,,,
464,251.114056,251.11362164277608,251.11362644954292,2718502.0,nan,465869.2,18.76,-1,-0.019141800095618645,0.9999335178670786,0.0,0.5999601107202471,1.0,2.0,0.7,O7,de-protonated,0,,C10 H20 O7,10,20,7,,,,,,,
465,251.129364,251.12892958319796,251.12888259082783,4928813.0,nan,462009.4,35.98,-1,0.18712451409601252,0.9936666093277787,0.0,0.5961999655966672,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,,,
467,252.051809,252.0513709930779,252.05136054425222,2376926.5,nan,468824.5,16.09,-1,0.04145514496862354,0.9996882237748226,0.0,0.5998129342648936,7.0,1.0,0.5454545454545454,N1 O6,de-protonated,0,,C11 H11 O6 N1,11,11,6,,1,,,,,
469,252.088279,252.08784085113808,252.0877460536365,3071727.5,nan,424542.4,21.51,-1,0.37604962189974084,0.9746671403340867,0.0,0.584800284200452,6.0,1.25,0.4166666666666667,N1 O5,de-protonated,0,,C12 H15 O5 N1,12,15,5,,1,,,,,
470,252.096271,252.09583282003354,252.09585191651578,1595635.4,nan,443952.0,10.01,-1,-0.07575087849634278,0.9989593537960658,0.9942120122899554,0.9970604171936217,6.0,1.3333333333333333,0.4166666666666667,13C1 O5,de-protonated,1,461,C12 H16 O5 13C1,12,16,5,,,1,,,,
474,252.979112,252.9786703840507,252.97873062959468,4490387.0,nan,443291.8,32.56,-1,-0.23814470025843423,0.9897622849616063,0.0,0.5938573709769638,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
475,252.999469,252.99902730482208,252.9989906177686,1268380.8,nan,360321.5,7.45,-1,0.14500869500184502,0.9961918532765792,0.0,0.5977151119659475,8.0,0.6,0.8,O8,de-protonated,0,,C10 H6 O8,10,6,8,,,,,,,
476,253.035835,253.035393163287,253.03537612715292,6826158.0,nan,419852.6,50.75,-1,0.06732708428782938,0.9991778428236653,0.0,0.5995067056941992,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
479,253.072273,253.07183102147172,253.07176163653722,12878015.0,nan,431859.9,97.9,-1,0.27417098635101617,0.9932263965361792,0.980589180040668,0.9881715099379746,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,,,,
480,253.075603,253.07516100851151,253.0751329399072,1854144.6,nan,487666.2,12.02,-1,0.11091016324799571,0.9977704771268684,0.0,0.5986622862761211,1.0,2.0,0.6666666666666666,S1 O6,de-protonated,0,,C9 H18 O6 S1,9,18,6,1,,,,,,
483,253.108627,253.10818487998338,253.10814714592152,11342032.0,nan,425882.3,85.93,-1,0.14908276279601043,0.49798765111966625,0.8759295984134849,0.6491644300371937,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,,
486,253.144986,253.14454373847556,253.14453265530582,28934370.0,nan,420657.7,222.98,-1,0.043781983446998754,0.9949041243599954,0.9901238554867038,0.9929920168106787,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
487,254.067467,254.06702114821542,254.06701060873021,2044309.0,nan,390718.8,13.5,-1,0.04148309210844197,0.9996878033285752,0.0,0.5998126819971451,6.0,1.1818181818181819,0.5454545454545454,N1 O6,de-protonated,0,,C11 H13 O6 N1,11,13,6,,1,,,,,
488,254.075562,254.07511611670998,254.07511647160948,1371032.9,nan,492345.5,8.25,-1,-0.0013968290289990653,0.9999996459698449,0.980589180040668,0.9922354595981742,6.0,1.2727272727272727,0.5454545454545454,13C1 O6,de-protonated,1,479,C11 H14 O6 13C1,11,14,6,,,1,,,,
490,254.103894,254.10344800644293,254.10339611811452,1308070.3,nan,436876.8,7.76,-1,0.20420163290650212,0.9924624479005045,0.0,0.5954774687403027,5.0,1.4166666666666667,0.4166666666666667,N1 O5,de-protonated,0,,C12 H17 O5 N1,12,17,5,,1,,,,,
491,254.148393,254.14794683325457,254.1478874903781,4038331.3,nan,430172.4,29.03,-1,0.23349742168067417,0.9901560003456407,0.9901238554867038,0.9901431424020659,4.0,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,486,C13 H22 O4 13C1,13,22,4,,,1,,,,
492,255.015057,255.014607460232,255.0146406822466,1272917.5,nan,447753.0,7.48,-1,-0.1302749305085715,0.9969252698780398,0.0,0.5981551619268238,7.0,0.8,0.8,O8,de-protonated,0,,C10 H8 O8,10,8,8,,,,,,,
493,255.033739,255.0332893875224,255.0332681269015,1333086.3,nan,466431.5,7.95,-1,0.08336410790449753,0.998739803554238,0.0,0.5992438821325428,6.0,1.0909090909090908,0.45454545454545453,S1 O5,de-protonated,0,,C11 H12 O5 S1,11,12,5,1,,,,,,
494,255.051497,255.05104731840896,255.05102619163094,10220647.0,nan,421101.3,77.19,-1,0.08283353467922869,0.9987319174514271,0.9856500595880998,0.9934991743060961,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
496,255.087908,255.08745817669876,255.0874117010152,19100792.0,nan,408689.8,146.37,-1,0.18219512769003524,0.9969781455880258,0.9953726764940052,0.9963359579504175,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,,
497,255.124265,255.12381503519873,255.1237972103995,9989257.0,nan,421301.2,75.39,-1,0.06986725440209068,0.9884592757850674,0.9985402957563198,0.9924916837735684,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,,
498,255.233429,255.2329786103367,255.23295373855242,1234621.0,nan,534682.7,7.18,-1,0.09744738638975485,0.9982784480976262,0.0,0.5989670688585758,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,,,
499,256.054813,256.05435941354216,256.0543810267032,1411906.6,nan,469363.2,8.56,-1,-0.08440847976119696,0.9987080512354517,0.9856500595880998,0.9934848545765109,6.0,1.2,0.7,13C1 O7,de-protonated,1,494,C10 H12 O7 13C1,10,12,7,,,1,,,,
500,256.083186,256.0827323031155,256.0826606732082,1962576.1,nan,472654.0,12.85,-1,0.2797140077206773,0.9859037637695944,0.0,0.5915422582617567,5.0,1.3636363636363635,0.5454545454545454,N1 O6,de-protonated,0,,C11 H15 O6 N1,11,15,6,,1,,,,,
501,256.091224,256.09077027183196,256.0907665360875,2384980.0,nan,428152.6,16.14,-1,0.014587579770413216,0.9999613889215848,0.9953726764940052,0.9981259039505529,5.0,1.4545454545454546,0.5454545454545454,13C1 O6,de-protonated,1,496,C11 H16 O6 13C1,11,16,6,,,1,,,,
503,256.127696,256.12724212988434,256.12715204547175,1433957.3,nan,394201.1,8.73,-1,0.35171754291340207,0.9778038890757115,0.9985402957563198,0.9860984517479547,4.0,1.6666666666666667,0.4166666666666667,13C1 O5,de-protonated,1,497,C12 H20 O5 13C1,12,20,5,,,1,,,,
504,257.030828,257.0303706149297,257.0302907467246,3567634.8,nan,447651.9,25.35,-1,0.3107346021985425,0.9826326240029656,0.0,0.5895795744017793,6.0,1.0,0.8,O8,de-protonated,0,,C10 H10 O8,10,10,8,,,,,,,
506,257.067137,257.06667947361655,257.0666762561089,15450148.0,nan,412303.3,117.92,-1,0.012516237758755103,0.999738415389985,0.9947187209982855,0.9977305376333052,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,,
507,257.078468,257.07801042951667,257.0779096454012,1940521.3,nan,473007.5,12.68,-1,0.3920372451595162,0.9724978351839646,0.0,0.5834987011103787,5.0,1.4,0.6,N2 O6,de-protonated,0,,C10 H14 O6 N2,10,14,6,,2,,,,,
509,257.103584,257.10312633176625,257.1030617654932,21047350.0,nan,422266.5,161.52,-1,0.2511299267470563,0.9940374657594284,0.9864696304140255,0.9910103316212673,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,,,
511,257.139892,257.1394341904569,257.13944727487745,8538183.0,nan,408883.0,64.07,-1,-0.05088453254240818,0.9992647995893662,0.9697931474600525,0.9874761387376407,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,,
512,257.176328,257.1758700486494,257.1758327842618,2808919.8,nan,455707.3,19.27,-1,0.14489848142234235,0.9961976288106036,0.0,0.5977185772863621,2.0,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,,C14 H26 O4,14,26,4,,,,,,,
513,258.070506,258.07004456854344,258.0700310911812,1750017.9,nan,479680.2,11.09,-1,0.05222366265427736,0.9995052554390593,0.9947187209982855,0.9975906416627498,5.0,1.4,0.7,13C1 O7,de-protonated,1,506,C10 H14 O7 13C1,10,14,7,,,1,,,,
515,258.098822,258.0983604583386,258.0983107376862,1493263.4,nan,457206.7,9.11,-1,0.19264230090989554,0.9932888685305759,0.0,0.5959733211183454,4.0,1.5454545454545454,0.5454545454545454,N1 O6,de-protonated,0,,C11 H17 O6 N1,11,17,6,,1,,,,,
516,258.106864,258.1064024270395,258.10641660056547,3121683.3,nan,432452.8,21.68,-1,-0.05491349719147421,0.9994529925696265,0.9864696304140255,0.9942596477073861,4.0,1.6363636363636365,0.5454545454545454,13C1 O6,de-protonated,1,509,C11 H18 O6 13C1,11,18,6,,,1,,,,
517,258.13522,258.13475831667904,258.1346962470705,3152928.8,nan,419337.7,21.92,-1,0.2404543419945641,0.9895637862828927,0.0,0.5937382717697356,3.0,1.75,0.4166666666666667,N1 O5,de-protonated,0,,C12 H21 O5 N1,12,21,5,,1,,,,,
518,258.143283,258.14282128529817,258.14280210994974,1557540.5,nan,447518.9,9.6,-1,0.07428194112171159,0.9989993022413117,0.9697931474600525,0.987316840328808,3.0,1.8333333333333333,0.4166666666666667,13C1 O5,de-protonated,1,511,C12 H22 O5 13C1,12,22,5,,,1,,,,
520,258.17158,258.17111817516735,258.1710817564548,2148402.0,nan,449939.1,14.16,-1,0.14106425987197013,0.9963958404662709,0.0,0.5978375042797626,2.0,1.9230769230769231,0.3076923076923077,N1 O4,de-protonated,0,,C13 H25 O4 N1,13,25,4,,1,,,,,
521,259.025337,259.0248718523783,259.0248114431032,1765321.4,nan,461153.2,11.2,-1,0.23321810270819948,0.9901794218761489,0.0,0.5941076531256894,10.0,0.6153846153846154,0.46153846153846156,O6,de-protonated,0,,C13 H8 O6,13,8,6,,,,,,,
522,259.04649,259.0460247700517,259.04594081120257,4980691.5,nan,435676.8,36.03,-1,0.3241079511564137,0.981120049613382,0.0,0.5886720297680291,5.0,1.2,0.8,O8,de-protonated,0,,C10 H12 O8,10,12,8,,,,,,,
523,259.061686,259.0612207109094,259.0611969524875,2491866.8,nan,454182.1,16.81,-1,0.09170968954720733,0.998475059398714,0.0,0.5990850356392283,9.0,0.8571428571428571,0.35714285714285715,O5,de-protonated,0,,C14 H12 O5,14,12,5,,,,,,,
524,259.072881,259.07241566733893,259.07243034177975,1450464.1,nan,368666.3,8.77,-1,-0.056642232446185894,0.9994180198849365,0.0,0.5996508119309619,9.0,0.9230769230769231,0.3076923076923077,N2 O4,de-protonated,0,,C13 H12 O4 N2,13,12,4,,2,,,,,
526,259.082802,259.0823366287268,259.0823263205869,17714148.0,nan,414381.4,134.34,-1,0.0397871211537058,0.9992328984149165,0.9987175825121719,0.9990267720538186,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,,
527,259.098152,259.0976865689852,259.09758246187175,1353452.3,nan,547894.9,8.02,-1,0.4018065797463921,0.9711303047700017,0.0,0.582678182862001,8.0,1.0666666666666667,0.26666666666666666,O4,de-protonated,0,,C15 H16 O4,15,16,4,,,,,,,
528,259.10153,259.10106455583815,259.1009537652418,1330925.9,nan,406271.6,7.85,-1,0.4275962505819212,0.9673684664194077,0.0,0.5804210798516446,3.0,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,,C12 H20 O4 S1,12,20,4,1,,,,,,
531,259.119243,259.11877748689983,259.1187118299712,22539254.0,nan,413047.3,171.59,-1,0.2533855165885205,0.9918400108441501,0.9985248525197103,0.9945139475143742,3.0,1.6666666666666667,0.5,O6,de-protonated,0,,C12 H20 O6,12,20,6,,,,,,,
532,259.13036,259.1298944436329,259.12994521926345,2846715.5,nan,409453.8,19.55,-1,-0.19594659543514845,0.9930574767415589,0.0,0.5958344860449353,3.0,1.8181818181818181,0.45454545454545453,N2 O5,de-protonated,0,,C11 H20 O5 N2,11,20,5,,2,,,,,
533,259.155509,259.15504334575394,259.15509733935545,5293063.5,nan,422984.9,38.44,-1,-0.20834474052767635,0.9921546968413183,0.0,0.595292818104791,2.0,1.8461538461538463,0.38461538461538464,O5,de-protonated,0,,C13 H24 O5,13,24,5,,,,,,,
534,260.078078,260.07760875515135,260.07757529277984,2063296.6,nan,448909.6,13.5,-1,0.12866304012232146,0.9970007728632867,0.0,0.598200463717972,4.0,1.5,0.7,N1 O7,de-protonated,0,,C10 H15 O7 N1,10,15,7,,1,,,,,
